year_month,row_id,agent_code,agent_age,agent_join_month,first_policy_sold_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies,new_policy_count_lag1,new_policy_count_lag2,new_policy_count_lag3,latest_policy_count,unique_proposals_week_4,unique_proposals_week_3,unique_proposals_week_2,unique_proposals_week_1,unique_quotations_week_4,unique_quotations_week_3,unique_quotations_week_2,unique_quotations_week_1,unique_customers_week_4,unique_customers_week_3,unique_customers_week_2,unique_customers_week_1
2024-03-01,10132.0,012f0e15,31.0,2019-06-01 00:00:00,4/1/2024,0.0,5.0,4.0,13.0,3.0,5.0,8.0,17.0,4.0,6.0,14.0,24.0,14.0,73066.0,18317.0,72.0,56.0,0.0,21.0,26.0,22.0,0.0,5.0,-1.0,9.0,3.0,2.0,3.0,9.0,4.0,2.0,8.0,10.0
2024-04-01,11556.0,012f0e15,31.0,2019-06-01 00:00:00,4/1/2024,3.0,5.0,7.0,19.0,3.0,6.0,3.0,17.0,4.0,10.0,6.0,20.0,22.0,633952.0,159358.0,0.0,0.0,14.0,0.0,21.0,30.0,3.0,2.0,2.0,12.0,3.0,3.0,-3.0,14.0,4.0,6.0,-4.0,14.0
2024-05-01,11863.0,012f0e15,31.0,2019-06-01 00:00:00,4/1/2024,0.0,1.0,18.0,22.0,0.0,5.0,7.0,18.0,0.0,9.0,10.0,19.0,30.0,1150230.0,194792.0,57.0,150.0,22.0,14.0,0.0,26.0,0.0,1.0,17.0,4.0,0.0,5.0,2.0,11.0,0.0,9.0,1.0,9.0
2024-06-01,12711.0,012f0e15,31.0,2019-06-01 00:00:00,4/1/2024,2.0,5.0,11.0,23.0,3.0,0.0,3.0,21.0,3.0,1.0,3.0,7.0,26.0,38610.0,9230.0,0.0,26.0,30.0,22.0,14.0,21.0,2.0,3.0,6.0,12.0,3.0,-3.0,3.0,18.0,3.0,-2.0,2.0,4.0
2024-07-01,14037.0,012f0e15,31.0,2019-06-01 00:00:00,4/1/2024,2.0,4.0,9.0,16.0,3.0,0.0,0.0,11.0,5.0,3.0,0.0,8.0,21.0,1393938.0,380074.0,0.0,189.0,26.0,30.0,22.0,37.0,2.0,2.0,5.0,7.0,3.0,-3.0,0.0,11.0,5.0,-2.0,-3.0,8.0
2024-08-01,14851.0,012f0e15,31.0,2019-06-01 00:00:00,4/1/2024,3.0,5.0,17.0,29.0,1.0,1.0,7.0,10.0,2.0,5.0,8.0,15.0,37.0,2006695.0,314659.0,15.0,222.0,21.0,26.0,30.0,0.0,3.0,2.0,12.0,12.0,1.0,0.0,6.0,3.0,2.0,3.0,3.0,7.0
2023-01-01,230.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,3.0,1.0,0.0,5.0,4.0,0.0,2.0,7.0,4.0,4.0,3.0,11.0,13.0,1189162.0,238246.0,44.0,52.0,0.0,0.0,0.0,29.0,3.0,-2.0,-1.0,5.0,4.0,-4.0,2.0,5.0,4.0,0.0,-1.0,8.0
2023-02-01,1232.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,2.0,1.0,16.0,21.0,0.0,0.0,5.0,12.0,0.0,2.0,10.0,12.0,29.0,2545968.0,447079.0,0.0,203.0,13.0,0.0,0.0,21.0,2.0,-1.0,15.0,5.0,0.0,0.0,5.0,7.0,0.0,2.0,8.0,2.0
2023-03-01,1778.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,2.0,4.0,10.0,19.0,2.0,0.0,0.0,8.0,3.0,2.0,3.0,8.0,21.0,566076.0,137243.0,16.0,0.0,29.0,13.0,0.0,28.0,2.0,2.0,6.0,9.0,2.0,-2.0,0.0,8.0,3.0,-1.0,1.0,5.0
2023-04-01,2191.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,1.0,5.0,17.0,25.0,1.0,5.0,0.0,11.0,2.0,6.0,1.0,9.0,28.0,249144.0,27767.0,9.0,28.0,21.0,29.0,13.0,25.0,1.0,4.0,12.0,8.0,1.0,4.0,-5.0,11.0,2.0,4.0,-5.0,8.0
2023-05-01,3195.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,1.0,3.0,13.0,22.0,4.0,5.0,3.0,20.0,5.0,6.0,9.0,20.0,25.0,1305850.0,331286.0,80.0,225.0,28.0,21.0,29.0,19.0,1.0,2.0,10.0,9.0,4.0,1.0,-2.0,17.0,5.0,1.0,3.0,11.0
2023-06-01,3474.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,3.0,1.0,7.0,16.0,3.0,6.0,3.0,13.0,3.0,8.0,4.0,15.0,19.0,1486085.0,169334.0,30.0,114.0,25.0,28.0,21.0,34.0,3.0,-2.0,6.0,9.0,3.0,3.0,-3.0,10.0,3.0,5.0,-4.0,11.0
2023-07-01,4377.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,0.0,6.0,15.0,25.0,1.0,6.0,9.0,17.0,2.0,9.0,14.0,25.0,34.0,1224646.0,230423.0,25.0,68.0,19.0,25.0,28.0,15.0,0.0,6.0,9.0,10.0,1.0,5.0,3.0,8.0,2.0,7.0,5.0,11.0
2023-08-01,4902.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,0.0,0.0,10.0,14.0,1.0,0.0,7.0,12.0,2.0,1.0,11.0,14.0,15.0,1034745.0,129966.0,56.0,30.0,34.0,19.0,25.0,20.0,0.0,0.0,10.0,4.0,1.0,-1.0,7.0,5.0,2.0,-1.0,10.0,3.0
2023-09-01,5888.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,0.0,2.0,8.0,13.0,3.0,6.0,7.0,17.0,4.0,6.0,7.0,17.0,20.0,1520640.0,441880.0,0.0,0.0,15.0,34.0,19.0,18.0,0.0,2.0,6.0,5.0,3.0,3.0,1.0,10.0,4.0,2.0,1.0,10.0
2023-10-01,6357.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,0.0,0.0,11.0,16.0,2.0,6.0,4.0,13.0,4.0,6.0,8.0,18.0,18.0,690228.0,113239.0,36.0,126.0,20.0,15.0,34.0,15.0,0.0,0.0,11.0,5.0,2.0,4.0,-2.0,9.0,4.0,2.0,2.0,10.0
2023-11-01,7049.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,1.0,1.0,2.0,9.0,4.0,1.0,5.0,11.0,5.0,4.0,5.0,14.0,15.0,576135.0,134078.0,42.0,45.0,18.0,20.0,15.0,18.0,1.0,0.0,1.0,7.0,4.0,-3.0,4.0,6.0,5.0,-1.0,1.0,9.0
2023-12-01,8205.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,0.0,5.0,7.0,14.0,1.0,1.0,0.0,6.0,3.0,4.0,2.0,9.0,18.0,1732608.0,516983.0,36.0,36.0,15.0,18.0,20.0,20.0,0.0,5.0,2.0,7.0,1.0,0.0,-1.0,6.0,3.0,1.0,-2.0,7.0
2024-01-01,8904.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,2.0,5.0,2.0,11.0,1.0,3.0,8.0,13.0,2.0,4.0,9.0,15.0,20.0,843120.0,140039.0,15.0,140.0,18.0,15.0,18.0,21.0,2.0,3.0,-3.0,9.0,1.0,2.0,5.0,5.0,2.0,2.0,5.0,6.0
2024-02-01,9612.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,3.0,3.0,5.0,12.0,1.0,6.0,9.0,17.0,2.0,6.0,11.0,19.0,21.0,1112160.0,257019.0,19.0,42.0,20.0,18.0,15.0,26.0,3.0,0.0,2.0,7.0,1.0,5.0,3.0,8.0,2.0,4.0,5.0,8.0
2024-03-01,10745.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,1.0,4.0,15.0,23.0,3.0,1.0,8.0,22.0,5.0,3.0,13.0,21.0,26.0,2414074.0,554768.0,0.0,182.0,21.0,20.0,18.0,29.0,1.0,3.0,11.0,8.0,3.0,-2.0,7.0,14.0,5.0,-2.0,10.0,8.0
2024-04-01,11482.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,1.0,4.0,17.0,23.0,0.0,3.0,5.0,9.0,1.0,5.0,7.0,13.0,29.0,956478.0,135027.0,52.0,0.0,26.0,21.0,20.0,23.0,1.0,3.0,13.0,6.0,0.0,3.0,2.0,4.0,1.0,4.0,2.0,6.0
2024-05-01,12245.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,2.0,5.0,3.0,14.0,0.0,2.0,9.0,12.0,0.0,6.0,10.0,16.0,23.0,1419169.0,333833.0,48.0,0.0,29.0,26.0,21.0,0.0,2.0,3.0,-2.0,11.0,0.0,2.0,7.0,3.0,0.0,6.0,4.0,6.0
2024-06-01,13152.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,3.0,1.0,0.0,8.0,0.0,5.0,9.0,15.0,1.0,7.0,14.0,22.0,0.0,0.0,156243.0,22.0,108.0,23.0,29.0,26.0,24.0,3.0,-2.0,-1.0,8.0,0.0,5.0,4.0,6.0,1.0,6.0,7.0,8.0
2024-07-01,14376.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,0.0,4.0,12.0,20.0,2.0,5.0,6.0,18.0,2.0,8.0,12.0,22.0,24.0,27480.0,5846.0,0.0,96.0,0.0,23.0,29.0,27.0,0.0,4.0,8.0,8.0,2.0,3.0,1.0,12.0,2.0,6.0,4.0,10.0
2024-08-01,15230.0,0177ed5f,46.0,2022-07-01 00:00:00,8/1/2023,0.0,6.0,11.0,21.0,0.0,0.0,0.0,14.0,2.0,0.0,1.0,3.0,27.0,451764.0,92691.0,6.0,216.0,24.0,0.0,23.0,0.0,0.0,6.0,5.0,10.0,0.0,0.0,0.0,14.0,2.0,-2.0,1.0,2.0
2023-01-01,474.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,1.0,6.0,8.0,19.0,1.0,1.0,7.0,14.0,3.0,5.0,11.0,19.0,25.0,1901150.0,424278.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,2.0,11.0,1.0,0.0,6.0,7.0,3.0,2.0,6.0,8.0
2023-02-01,804.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,0.0,1.0,4.0,6.0,4.0,1.0,0.0,6.0,6.0,4.0,0.0,10.0,7.0,523187.0,80133.0,30.0,35.0,25.0,0.0,0.0,23.0,0.0,1.0,3.0,2.0,4.0,-3.0,-1.0,6.0,6.0,-2.0,-4.0,10.0
2023-03-01,1462.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,1.0,6.0,5.0,15.0,0.0,5.0,9.0,15.0,0.0,9.0,14.0,23.0,23.0,1589047.0,320292.0,23.0,23.0,7.0,25.0,0.0,22.0,1.0,5.0,-1.0,10.0,0.0,5.0,4.0,6.0,0.0,9.0,5.0,9.0
2023-04-01,2570.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,2.0,6.0,4.0,15.0,2.0,4.0,3.0,10.0,2.0,7.0,4.0,13.0,22.0,114202.0,20615.0,39.0,154.0,23.0,7.0,25.0,27.0,2.0,4.0,-2.0,11.0,2.0,2.0,-1.0,7.0,2.0,5.0,-3.0,9.0
2023-05-01,3067.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,1.0,4.0,9.0,18.0,1.0,2.0,6.0,12.0,3.0,2.0,10.0,15.0,27.0,1593756.0,308602.0,60.0,81.0,22.0,23.0,7.0,14.0,1.0,3.0,5.0,9.0,1.0,1.0,4.0,6.0,3.0,-1.0,8.0,5.0
2023-06-01,3876.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,1.0,4.0,0.0,8.0,4.0,0.0,2.0,7.0,5.0,0.0,8.0,13.0,14.0,482902.0,104166.0,13.0,98.0,27.0,22.0,23.0,19.0,1.0,3.0,-4.0,8.0,4.0,-4.0,2.0,5.0,5.0,-5.0,8.0,5.0
2023-07-01,4139.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,3.0,1.0,8.0,17.0,2.0,6.0,2.0,11.0,2.0,7.0,8.0,17.0,19.0,1474799.0,386276.0,0.0,133.0,14.0,27.0,22.0,32.0,3.0,-2.0,7.0,9.0,2.0,4.0,-4.0,9.0,2.0,5.0,1.0,9.0
2023-08-01,5024.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,0.0,6.0,18.0,27.0,1.0,0.0,9.0,14.0,3.0,2.0,9.0,14.0,32.0,1092736.0,110326.0,28.0,128.0,19.0,14.0,27.0,12.0,0.0,6.0,12.0,9.0,1.0,-1.0,9.0,5.0,3.0,-1.0,7.0,5.0
2023-09-01,5717.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,0.0,5.0,2.0,8.0,1.0,6.0,1.0,9.0,2.0,7.0,7.0,16.0,12.0,374016.0,59558.0,16.0,60.0,32.0,19.0,14.0,24.0,0.0,5.0,-3.0,6.0,1.0,5.0,-5.0,8.0,2.0,5.0,0.0,9.0
2023-10-01,6237.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,3.0,4.0,4.0,15.0,4.0,2.0,8.0,15.0,5.0,6.0,11.0,22.0,24.0,689616.0,106939.0,88.0,120.0,12.0,32.0,19.0,23.0,3.0,1.0,0.0,11.0,4.0,-2.0,6.0,7.0,5.0,1.0,5.0,11.0
2023-11-01,7659.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,0.0,0.0,13.0,15.0,0.0,5.0,4.0,12.0,0.0,8.0,4.0,12.0,23.0,1324616.0,174811.0,12.0,0.0,24.0,12.0,32.0,35.0,0.0,0.0,13.0,2.0,0.0,5.0,-1.0,8.0,0.0,8.0,-4.0,8.0
2023-12-01,7984.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,3.0,5.0,17.0,30.0,3.0,6.0,9.0,29.0,4.0,10.0,9.0,23.0,35.0,1172080.0,179205.0,46.0,140.0,23.0,24.0,12.0,19.0,3.0,2.0,12.0,13.0,3.0,3.0,3.0,20.0,4.0,6.0,-1.0,14.0
2024-01-01,9155.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,0.0,5.0,6.0,12.0,1.0,1.0,2.0,7.0,1.0,1.0,5.0,7.0,19.0,387638.0,115314.0,0.0,171.0,35.0,23.0,24.0,16.0,0.0,5.0,1.0,6.0,1.0,0.0,1.0,5.0,1.0,0.0,4.0,2.0
2024-02-01,9957.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,0.0,3.0,6.0,12.0,3.0,1.0,5.0,11.0,4.0,5.0,8.0,17.0,16.0,1204752.0,259938.0,51.0,48.0,19.0,35.0,23.0,16.0,0.0,3.0,3.0,6.0,3.0,-2.0,4.0,6.0,4.0,1.0,3.0,9.0
2024-03-01,10332.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,0.0,3.0,8.0,13.0,0.0,6.0,6.0,13.0,1.0,6.0,7.0,14.0,16.0,527440.0,137349.0,28.0,128.0,16.0,19.0,35.0,8.0,0.0,3.0,5.0,5.0,0.0,6.0,0.0,7.0,1.0,5.0,1.0,7.0
2024-04-01,11063.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,2.0,1.0,0.0,4.0,3.0,6.0,1.0,11.0,4.0,9.0,7.0,20.0,8.0,407520.0,104448.0,40.0,24.0,16.0,16.0,19.0,31.0,2.0,-1.0,-1.0,4.0,3.0,3.0,-5.0,10.0,4.0,5.0,-2.0,13.0
2024-05-01,12289.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,2.0,6.0,14.0,24.0,1.0,0.0,9.0,23.0,3.0,4.0,11.0,18.0,31.0,2057160.0,553725.0,54.0,217.0,8.0,16.0,16.0,21.0,2.0,4.0,8.0,10.0,1.0,-1.0,9.0,14.0,3.0,1.0,7.0,7.0
2024-06-01,13303.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,1.0,3.0,10.0,15.0,1.0,6.0,9.0,17.0,3.0,10.0,12.0,25.0,21.0,1352652.0,190083.0,75.0,0.0,31.0,8.0,16.0,8.0,1.0,2.0,7.0,5.0,1.0,5.0,3.0,8.0,3.0,7.0,2.0,13.0
2024-07-01,13689.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,3.0,1.0,0.0,7.0,1.0,3.0,0.0,6.0,2.0,7.0,3.0,12.0,8.0,456320.0,127493.0,24.0,24.0,21.0,31.0,8.0,32.0,3.0,-2.0,-1.0,7.0,1.0,2.0,-3.0,6.0,2.0,5.0,-4.0,9.0
2024-08-01,15050.0,01a4ff82,52.0,2021-08-01 00:00:00,8/1/2023,1.0,6.0,20.0,28.0,4.0,1.0,1.0,15.0,4.0,3.0,4.0,11.0,32.0,1620928.0,172091.0,0.0,128.0,8.0,21.0,31.0,0.0,1.0,5.0,14.0,8.0,4.0,-3.0,0.0,14.0,4.0,-1.0,1.0,7.0
2024-05-01,12324.0,01b0edf6,22.0,2024-04-01 00:00:00,4/1/2024,0.0,1.0,2.0,7.0,3.0,3.0,4.0,11.0,3.0,4.0,8.0,15.0,14.0,880292.0,218152.0,45.0,70.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,7.0,3.0,1.0,4.0,7.0
2024-06-01,13314.0,01b0edf6,22.0,2024-04-01 00:00:00,4/1/2024,1.0,3.0,5.0,14.0,3.0,6.0,1.0,13.0,4.0,10.0,2.0,16.0,17.0,506447.0,135366.0,32.0,0.0,14.0,0.0,0.0,16.0,1.0,2.0,2.0,9.0,3.0,3.0,-5.0,12.0,4.0,6.0,-8.0,14.0
2024-07-01,13685.0,01b0edf6,22.0,2024-04-01 00:00:00,4/1/2024,3.0,1.0,2.0,9.0,4.0,4.0,1.0,10.0,4.0,7.0,1.0,12.0,16.0,962240.0,225791.0,24.0,0.0,17.0,14.0,0.0,14.0,3.0,-2.0,1.0,7.0,4.0,0.0,-3.0,9.0,4.0,3.0,-6.0,11.0
2024-08-01,15018.0,01b0edf6,22.0,2024-04-01 00:00:00,4/1/2024,2.0,6.0,1.0,11.0,2.0,0.0,2.0,9.0,3.0,1.0,4.0,8.0,14.0,1242276.0,234554.0,16.0,56.0,16.0,17.0,14.0,0.0,2.0,4.0,-5.0,10.0,2.0,-2.0,2.0,7.0,3.0,-2.0,3.0,4.0
2023-12-01,7765.0,01c0860d,43.0,2023-11-01 00:00:00,2/1/2024,0.0,3.0,18.0,25.0,1.0,2.0,9.0,23.0,3.0,3.0,15.0,21.0,26.0,2245802.0,345617.0,84.0,26.0,0.0,0.0,0.0,31.0,0.0,3.0,15.0,7.0,1.0,1.0,7.0,14.0,3.0,0.0,12.0,6.0
2024-01-01,8719.0,01c0860d,43.0,2023-11-01 00:00:00,2/1/2024,0.0,4.0,19.0,27.0,2.0,2.0,8.0,13.0,3.0,5.0,8.0,16.0,31.0,2608836.0,391671.0,0.0,31.0,26.0,0.0,0.0,10.0,0.0,4.0,15.0,8.0,2.0,0.0,6.0,5.0,3.0,2.0,3.0,8.0
2024-02-01,9983.0,01c0860d,43.0,2023-11-01 00:00:00,2/1/2024,1.0,0.0,3.0,6.0,2.0,4.0,4.0,11.0,4.0,7.0,5.0,16.0,10.0,418320.0,74440.0,0.0,30.0,31.0,26.0,0.0,0.0,1.0,-1.0,3.0,3.0,2.0,2.0,0.0,7.0,4.0,3.0,-2.0,11.0
2024-03-01,10567.0,01c0860d,43.0,2023-11-01 00:00:00,2/1/2024,0.0,4.0,9.0,14.0,1.0,0.0,4.0,10.0,2.0,2.0,8.0,12.0,0.0,0.0,303942.0,48.0,45.0,10.0,31.0,26.0,18.0,0.0,4.0,5.0,5.0,1.0,-1.0,4.0,6.0,2.0,0.0,6.0,4.0
2024-04-01,11071.0,01c0860d,43.0,2023-11-01 00:00:00,2/1/2024,1.0,1.0,11.0,16.0,0.0,3.0,8.0,14.0,1.0,4.0,8.0,13.0,18.0,821754.0,87274.0,52.0,36.0,0.0,10.0,31.0,24.0,1.0,0.0,10.0,5.0,0.0,3.0,5.0,6.0,1.0,3.0,4.0,5.0
2024-05-01,12273.0,01c0860d,43.0,2023-11-01 00:00:00,2/1/2024,1.0,6.0,4.0,15.0,3.0,0.0,8.0,14.0,5.0,4.0,10.0,19.0,24.0,2088720.0,456524.0,38.0,120.0,18.0,0.0,10.0,14.0,1.0,5.0,-2.0,11.0,3.0,-3.0,8.0,6.0,5.0,-1.0,6.0,9.0
2024-06-01,12982.0,01c0860d,43.0,2023-11-01 00:00:00,2/1/2024,0.0,6.0,4.0,13.0,2.0,5.0,0.0,9.0,3.0,6.0,0.0,9.0,14.0,1195110.0,217189.0,27.0,84.0,24.0,18.0,0.0,18.0,0.0,6.0,-2.0,9.0,2.0,3.0,-5.0,9.0,3.0,3.0,-6.0,9.0
2024-07-01,13895.0,01c0860d,43.0,2023-11-01 00:00:00,2/1/2024,0.0,6.0,5.0,14.0,4.0,4.0,3.0,13.0,4.0,8.0,7.0,19.0,18.0,713106.0,152430.0,57.0,18.0,14.0,24.0,18.0,18.0,0.0,6.0,-1.0,9.0,4.0,0.0,-1.0,10.0,4.0,4.0,-1.0,12.0
2024-08-01,14990.0,01c0860d,43.0,2023-11-01 00:00:00,2/1/2024,0.0,4.0,2.0,11.0,0.0,3.0,1.0,5.0,2.0,5.0,6.0,13.0,18.0,1116252.0,117096.0,26.0,36.0,18.0,14.0,24.0,0.0,0.0,4.0,-2.0,9.0,0.0,3.0,-2.0,4.0,2.0,3.0,1.0,7.0
2023-01-01,76.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,1.0,5.0,20.0,31.0,0.0,6.0,8.0,18.0,2.0,9.0,14.0,25.0,36.0,130392.0,18068.0,100.0,108.0,0.0,0.0,0.0,29.0,1.0,4.0,15.0,11.0,0.0,6.0,2.0,10.0,2.0,7.0,5.0,11.0
2023-02-01,887.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,1.0,2.0,19.0,23.0,4.0,5.0,6.0,16.0,6.0,7.0,12.0,25.0,29.0,2607303.0,774400.0,50.0,174.0,36.0,0.0,0.0,25.0,1.0,1.0,17.0,4.0,4.0,1.0,1.0,10.0,6.0,1.0,5.0,13.0
2023-03-01,1919.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,2.0,5.0,10.0,22.0,1.0,3.0,0.0,11.0,2.0,3.0,4.0,9.0,25.0,758200.0,183957.0,9.0,25.0,29.0,36.0,0.0,18.0,2.0,3.0,5.0,12.0,1.0,2.0,-3.0,11.0,2.0,1.0,1.0,5.0
2023-04-01,2388.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,0.0,5.0,8.0,15.0,4.0,1.0,5.0,13.0,5.0,5.0,10.0,20.0,18.0,1287882.0,289105.0,0.0,108.0,25.0,29.0,36.0,20.0,0.0,5.0,3.0,7.0,4.0,-3.0,4.0,8.0,5.0,0.0,5.0,10.0
2023-05-01,2767.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,1.0,3.0,3.0,12.0,0.0,6.0,8.0,15.0,2.0,6.0,12.0,20.0,20.0,814340.0,237166.0,20.0,20.0,18.0,25.0,29.0,0.0,1.0,2.0,0.0,9.0,0.0,6.0,2.0,7.0,2.0,4.0,6.0,8.0
2023-06-01,3845.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,0.0,6.0,20.0,30.0,1.0,4.0,0.0,9.0,3.0,7.0,0.0,10.0,0.0,0.0,658132.0,10.0,165.0,20.0,18.0,25.0,32.0,0.0,6.0,14.0,10.0,1.0,3.0,-4.0,9.0,3.0,4.0,-7.0,10.0
2023-07-01,4675.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,3.0,0.0,15.0,23.0,4.0,5.0,2.0,22.0,5.0,8.0,3.0,16.0,32.0,1088160.0,321385.0,48.0,96.0,0.0,20.0,18.0,16.0,3.0,-3.0,15.0,8.0,4.0,1.0,-3.0,20.0,5.0,3.0,-5.0,13.0
2023-08-01,4893.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,3.0,4.0,5.0,13.0,1.0,3.0,8.0,13.0,3.0,5.0,11.0,19.0,16.0,1072016.0,258267.0,19.0,128.0,32.0,0.0,20.0,13.0,3.0,1.0,1.0,8.0,1.0,2.0,5.0,5.0,3.0,2.0,6.0,8.0
2023-09-01,6209.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,2.0,6.0,2.0,12.0,1.0,1.0,7.0,10.0,1.0,1.0,10.0,12.0,13.0,624832.0,123658.0,36.0,65.0,16.0,32.0,0.0,34.0,2.0,4.0,-4.0,10.0,1.0,0.0,6.0,3.0,1.0,0.0,9.0,2.0
2023-10-01,6748.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,3.0,3.0,19.0,28.0,1.0,4.0,0.0,8.0,1.0,7.0,6.0,14.0,34.0,2685966.0,418437.0,0.0,68.0,13.0,16.0,32.0,15.0,3.0,0.0,16.0,9.0,1.0,3.0,-4.0,8.0,1.0,6.0,-1.0,8.0
2023-11-01,7399.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,1.0,1.0,11.0,14.0,4.0,6.0,1.0,13.0,5.0,6.0,4.0,15.0,15.0,1243620.0,283730.0,15.0,135.0,34.0,13.0,16.0,16.0,1.0,0.0,10.0,3.0,4.0,2.0,-5.0,12.0,5.0,1.0,-2.0,11.0
2023-12-01,8231.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,2.0,1.0,8.0,12.0,2.0,6.0,8.0,17.0,4.0,9.0,13.0,26.0,16.0,418448.0,79736.0,26.0,32.0,15.0,34.0,13.0,0.0,2.0,-1.0,7.0,4.0,2.0,4.0,2.0,9.0,4.0,5.0,4.0,13.0
2024-01-01,8737.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,3.0,4.0,19.0,28.0,0.0,3.0,2.0,15.0,0.0,7.0,4.0,11.0,0.0,0.0,20051.0,33.0,111.0,16.0,15.0,34.0,23.0,3.0,1.0,15.0,9.0,0.0,3.0,-1.0,13.0,0.0,7.0,-3.0,7.0
2024-02-01,9911.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,2.0,0.0,11.0,17.0,0.0,6.0,0.0,15.0,2.0,7.0,5.0,14.0,23.0,1676033.0,303786.0,0.0,161.0,0.0,16.0,15.0,29.0,2.0,-2.0,11.0,6.0,0.0,6.0,-6.0,15.0,2.0,5.0,-2.0,9.0
2024-03-01,10724.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,2.0,3.0,16.0,22.0,4.0,2.0,0.0,20.0,4.0,2.0,2.0,8.0,29.0,2419122.0,543197.0,24.0,0.0,23.0,0.0,16.0,18.0,2.0,1.0,13.0,6.0,4.0,-2.0,-2.0,20.0,4.0,-2.0,0.0,6.0
2024-04-01,11253.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,1.0,4.0,2.0,10.0,0.0,1.0,3.0,5.0,2.0,1.0,4.0,7.0,18.0,270918.0,78916.0,28.0,126.0,29.0,23.0,0.0,27.0,1.0,3.0,-2.0,8.0,0.0,1.0,2.0,2.0,2.0,-1.0,3.0,3.0
2024-05-01,11999.0,01c63d8e,31.0,2020-07-01 00:00:00,6/1/2022,2.0,6.0,14.0,25.0,0.0,0.0,3.0,12.0,1.0,1.0,8.0,10.0,27.0,519318.0,68600.0,20.0,243.0,18.0,29.0,23.0,31.0,2.0,4.0,8.0,11.0,0.0,0.0,3.0,9.0,1.0,0.0,7.0,2.0
